Unnamed: 0,title,id_tmdb,overview,recommendations,note_moyenne,lien_photos,budget,revenue,production_companies,AnSortie,id_video,trailers,Year
1104,San Andreas,254128,"Lorsque la tristement célèbre Faille de San Andreas finit par s'ouvrir, et par provoquer un séisme de magnitude 9 en Californie, un pilote d'hélicoptère de secours en montagne et la femme dont il s'est séparé quittent Los Angeles pour San Francisco dans l'espoir de sauver leur fille unique. Alors qu'ils s'engagent dans ce dangereux périple vers le nord de l'État, pensant que le pire est bientôt derrière eux, ils ne tardent pas à comprendre que la réalité est bien plus effroyable encore…","['Mr. & Mrs. Smith', ""La Planète des singes : L'Affrontement"", 'La Planète des singes : Les Origines', 'En pleine tempête', 'Une Journée en enfer']",6,https://image.tmdb.org/t/p/original//syk93pduOxCejDrf0cGarfsptl2.jpg,110000000.0,473990832.0,"New Line Cinema, Village Roadshow Pictures, Flynn Picture Company, Warner Bros. Pictures",,"['58f69756c3a36841e8003607', '58f6971bc3a36841900035fd', '58f696ddc3a368416d00379c', '58f696fec3a36841900035f0', '58f6964dc3a3684190003585', '58ba5f499251416073019c44', '58f69623c3a368416d003721', '58f695a09251415dec0038c7', '548759d39251417005000217']","['https://www.youtube.com/watch?v=0o9k9stwVR0', 'https://www.youtube.com/watch?v=24a2bk3JnFM', 'https://www.youtube.com/watch?v=F1ZewAPl7L0', 'https://www.youtube.com/watch?v=Nzc8u3czK1g', 'https://www.youtube.com/watch?v=CUpzZtET3go', 'https://www.youtube.com/watch?v=SzRbK9qIhBs', 'https://www.youtube.com/watch?v=uOh7x6WsNAw', 'https://www.youtube.com/watch?v=23VflsU3kZE', 'https://www.youtube.com/watch?v=Bz9e0PGSDeU']",La Date Non Communiquée
1105,Tarzan,258489,"Après avoir grandi dans la jungle africaine, Tarzan a renoué avec ses origines aristocratiques, répondant désormais au nom de John Clayton, Lord Greystoke. Il mène une vie paisible auprès de son épouse Jane jusqu’au jour où il est convié au Congo en tant qu’émissaire du Commerce. Mais il est loin de se douter du piège qui l’attend. Car le redoutable belge Leon Rom est bien décidé à l’utiliser pour assouvir sa soif de vengeance et sa cupidité…","['Suicide Squad', 'Kong : Skull Island', 'Thor : Le Monde des ténèbres', 'Prince of Persia : Les sables du temps', 'Warcraft : Le Commencement']",5,https://image.tmdb.org/t/p/original//tnCzCiNXUtuLUc8hYxSCSni2G6V.jpg,180000000.0,356743061.0,"Village Roadshow Pictures, Dark Horse Entertainment, Beagle Pug Films, Jerry Weintraub Productions, RatPac Entertainment, Riche Productions, Warner Bros. Pictures",,"['571be9cec3a368197c003dfa', '571be9e7c3a368441e000b10']","['https://www.youtube.com/watch?v=dLmKio67pVQ', 'https://www.youtube.com/watch?v=Aj7ty6sViiU']",La Date Non Communiquée
1106,Les Animaux Fantastiques,259316,"New York 1926. Une force mystérieuse sème le chaos dans les rues, menaçant de révéler l’existence de la communauté des sorciers. Au même moment, Norbert Dragonneau débarque dans la ville au terme d’un périple à travers le monde. Il a répertorié un bestiaire d’animaux fantastiques dont certains sont dissimulés dans sa valise. Mais quand Jacob Kowalski, Non‐Maj qui ne se doute de rien libère accidentellement quelques‐unes de ces créatures, ils vont devoir s’unir pour les retrouver avant qu’il ne soit trop tard. Ces héros improbables ne se doutent alors pas que leur mission les mènera à affronter les forces de ténèbres.","['Les Animaux Fantastiques : Les Crimes de Grindelwald', ""À la croisée des mondes : La Boussole d'or"", 'Les Animaux fantastiques : Les Secrets de Dumbledore', 'Pirates des Caraïbes : La Vengeance de Salazar', 'Le Monde de Narnia\xa0: Le Prince caspian']",7,https://image.tmdb.org/t/p/original//7641iyvTdREC0eO2YUPmIk4PtrO.jpg,180000000.0,809342332.0,"Heyday Films, Warner Bros. Pictures",,"['62ad8bac1bf26601094c2232', '629bf4355507e912c7966b24', '62736144a93d25009ce77196', '626ccb5271ffdf004ff1d289', '626b7cb7d363e50051a00d06', '626b46a6dff66e00518667db', '626b4a07a6c1040052287e3c', '626b48f1dff66e00518673b4', '626b69a0d7107e0099805d4a', '615f9ca667e0f7002ad0780a', '58ffc25fc3a3681036002845', '579748dac3a3680630000cd9', '57975f44c3a3680630001c04']","['https://www.youtube.com/watch?v=dMw1_akQ0h4', 'https://www.youtube.com/watch?v=0VXv59FqtwQ', 'https://www.youtube.com/watch?v=SmRYWHYjFNo', 'https://www.youtube.com/watch?v=HNy7hAOtsEE', 'https://www.youtube.com/watch?v=DM7lOtwH4yM', 'https://www.youtube.com/watch?v=HW3rD9u-wEA', 'https://www.youtube.com/watch?v=gua5gcMU2ac', 'https://www.youtube.com/watch?v=5bKZP1Ozssg', 'https://www.youtube.com/watch?v=VDF3sW3aLvg', 'https://www.youtube.com/watch?v=wJeGxDhIwHU', 'https://www.youtube.com/watch?v=Vso5o11LuGU', 'https://www.youtube.com/watch?v=YdgQj7xcDJo', 'https://www.youtube.com/watch?v=ViuDsy7yb8M']",La Date Non Communiquée
1107,Taken 3,260346,"L’ex-agent spécial Bryan Mills voit son retour à une vie tranquille bouleversé lorsqu’il est accusé à tort du meurtre de son ex-femme, chez lui, à Los Angeles. En fuite et traqué par l’inspecteur Dotzler, Mills va devoir employer ses compétences particulières une dernière fois pour trouver le véritable coupable, prouver son innocence et protéger la seule personne qui compte désormais pour lui – sa fille.","['John Wick : Chapitre 4', 'Le Comte de Monte-Cristo', 'Twisters', 'Bad Boys: Ride or Die', 'Le Labyrinthe']",6,https://image.tmdb.org/t/p/original//2CZkH6fYKUBq7exixbGcPa4Ksc6.jpg,48000000.0,325800000.0,"EuropaCorp, 20th Century Fox, M6 Films, TSG Entertainment, M6, Canal+, Ciné+, Meñakoz Films",,"['5dce7da5cc277c0012e50392', '5dce7d1c79a1c30010495ef3']","['https://www.youtube.com/watch?v=_ZLh4CaXwzM', 'https://www.youtube.com/watch?v=JuU0M2xBasc']",La Date Non Communiquée
1108,Les Indestructibles 2,260513,"Les Parr reprennent du service ! Alors qu'Hélène est appelée pour redorer le blason des super-héros, Bob découvre la vie ""normale"" avec Violette, Flèche et le bébé Jack-Jack, dont les super pouvoirs sont sur le point de se révéler. Leur mission tourne court lorsqu'un nouveau méchant débarque avec un plan brillant. Mais les Parr ne fuient jamais les défis, surtout avec Frozone à leurs côtés.","['Les Indestructibles 2', ""Le Voyage d'Arlo"", ""Le Voyage d'Arlo"", 'Les Nouveaux Héros', 'Les Nouveaux Héros']",7,https://image.tmdb.org/t/p/original//76esVmxYzzHcfyZFAxiWgskVhZv.jpg,200000000.0,1242805359.0,"Walt Disney Pictures, Pixar",,"['646e3fd26743fa010046398e', '5b4497019251414f46029e21', '5a858a1c9251410a8902052d', '5a10650592514138f60303df']","['https://www.youtube.com/watch?v=UAYw2dUyVBs', 'https://www.youtube.com/watch?v=i5qOzqD9Rms', 'https://www.youtube.com/watch?v=YBpdL9hSac4', 'https://www.youtube.com/watch?v=ZJDMWVZta3M']",La Date Non Communiquée
1109,Cars 3,260514,"Dépassé par une nouvelle génération de coureurs auto emmenés par l'arrogant Jackson Storm, le légendaire Flash McQueen est soudain mis sur le bas-côté. Pour revenir dans la course, il aura besoin de la jeune technicienne Cruz Ramirez, de l'inspiration du fabuleux Hudson Hornet et de quelques rebondissements inattendus et tours du destin.","['Cars 3', 'Zootopie', 'Zootopie', 'Les Pingouins de Madagascar', 'Les Pingouins de Madagascar']",6,https://image.tmdb.org/t/p/original//nouuVzN51YSBsjwJt5WwSVXOuv6.jpg,175000000.0,383925276.0,Pixar,,"['5dac513aed28b90017db2d2c', '59e31c09925141083f00c361', '5dac515b3876510013dcee43']","['https://www.youtube.com/watch?v=ZuaseSovWDY', 'https://www.youtube.com/watch?v=2LeOH9AGJQM', 'https://www.youtube.com/watch?v=E4K7JgPJ8-s']",La Date Non Communiquée
1110,Logan,263115,"Dans un futur proche, un certain Logan, épuisé de fatigue, s’occupe d’un Professeur X souffrant, dans un lieu gardé secret à la frontière Mexicaine. Mais les tentatives de Logan pour se retrancher du monde et rompre avec son passé vont s’épuiser lorsqu’une jeune mutante traquée par de sombres individus va se retrouver soudainement face à lui.","[""Hunger Games : La Ballade du serpent et de l'oiseau chanteur"", 'Deep Impact', 'Godzilla', 'Matrix', 'La Planète des singes : Les Origines']",7,https://image.tmdb.org/t/p/original//5HB2SsrYNARm4Kom7Amwyb93O4M.jpg,97000000.0,619021436.0,"Hutch Parker Entertainment, The Donners' Company, Genre Films, 20th Century Fox, Marvel Entertainment, TSG Entertainment",,"['5dbef9caefe37c00188374be', '656cb450568463015163d699', '5b8daaf30e0a261d7a0527e9', '5eab4d0eca0e17001c0ac2f1', '5b8daaa20e0a261d70054a0c', '58f62dea92514127a600d8c3']","['https://www.youtube.com/watch?v=C47Lxk6wQzM', 'https://www.youtube.com/watch?v=lFG9gRsRFyI', 'https://www.youtube.com/watch?v=unciPjkH-O4', 'https://www.youtube.com/watch?v=XaE_9pfybL4', 'https://www.youtube.com/watch?v=RH3OxVFvTeg', 'https://www.youtube.com/watch?v=Div0iP65aZo']",La Date Non Communiquée
1111,Zootopie,269149,"Avec ses quartiers comme la très chic Place du Sahara ou le glacial Toundraville, la métropole Zootopie, où ne vivent que des mammifères, est un melting pot où toutes les espèces cohabitent. Qu’on soit un énorme éléphant ou une minuscule musaraigne, tout le monde y a sa place. Mais quand l’optimiste agent Judy Hopps arrive en ville, elle découvre qu’être le premier lapin dans la police, au milieu d'animaux costauds, n’est pas si simple. Pour faire ses preuves, elle décide de résoudre une enquête, même si pour cela, elle doit faire équipe avec Nick Wilde, un renard beau parleur et roi de l’arnaque. Certaines séquences ou certains motifs lumineux clignotants sont susceptibles d'affecter les téléspectateurs photosensibles.","['Zootopie', 'Cars 3', 'Cars 3', 'Les Pingouins de Madagascar', 'Les Pingouins de Madagascar']",7,https://image.tmdb.org/t/p/original//xEx4dHi2IrTB0vkVPccrGrMcZQW.jpg,150000000.0,1023784195.0,"Walt Disney Animation Studios, Walt Disney Pictures",,"['652e87f5ea84c700aef45702', '652e88100cb33516f7490442', '5ae3323ac3a368151d039e53', '5ae332f192514124cd03bb8e', '652e881e358da75b60a5df5a', '5ad4f5d9c3a3680c16005601', '5ad4f6790e0a2660bc005967', '5ad4f6b2c3a3680bff004a2d', '5ad4f6370e0a2660bc0058ec', '5ad4f6e50e0a2660aa005713', '5ad4f4fac3a3680c09004fc3', '60f90f5639a1a6008201827f', '5ad4f5fa0e0a2660b6005675', '5ad4f5b8c3a3680c12005264', '5ad4f753c3a3680c160059da', '571cb2c0c3a36843150006ed', '571cb34bc3a3684e98001257', '5797586d9251410639002054', '58f21fb6c3a3682e95009661', '571cb2f5c3a36842aa00078c']","['https://www.youtube.com/watch?v=QDSDEQ804AY', 'https://www.youtube.com/watch?v=BYukH-qVcIg', 'https://www.youtube.com/watch?v=a6G8k5b01uE', 'https://www.youtube.com/watch?v=ujncmH8YnNc', 'https://www.youtube.com/watch?v=iwHXNs64Chk', 'https://www.youtube.com/watch?v=1H2zA-m1sPQ', 'https://www.youtube.com/watch?v=KACcHRhzIvE', 'https://www.youtube.com/watch?v=TpzwsrTy2cQ', 'https://www.youtube.com/watch?v=NXtr4ukr4e8', 'https://www.youtube.com/watch?v=fbFm9pN4Rwk', 'https://www.youtube.com/watch?v=GymbbhOBjDM', 'https://www.youtube.com/watch?v=c6rP-YP4c5I', 'https://www.youtube.com/watch?v=-6P7lx7nDI4', 'https://www.youtube.com/watch?v=OqV63qRFoUs', 'https://www.youtube.com/watch?v=XNv0AoWLMKY', 'https://www.youtube.com/watch?v=zQ2XkyDTW34', 'https://www.youtube.com/watch?v=b8hYj0ROMo4', 'https://www.youtube.com/watch?v=jWM0ct-OLsM', 'https://www.youtube.com/watch?v=bY73vFGhSVk', 'https://www.youtube.com/watch?v=g9lmhBYB11U']",La Date Non Communiquée
1112,Les Pingouins de Madagascar,270946,"Vous pensiez connaître les Pingouins de Madagascar ? Pourtant, les quatre frères cachent un lourd secret. Ils sont en fait… agents secrets ! Pour sauver le monde du terrible Docteur Octavius, les pingouins devront s’associer à la très chic organisation de la North Wind menée par le superbe husky au nom classé secret.","['Les Pingouins de Madagascar', 'Cars 3', 'Cars 3', 'Cars\xa0: Quatre roues', 'Cars\xa0: Quatre roues']",6,https://image.tmdb.org/t/p/original//hh7BdvqUtN6FaPghSZ1Wjz4sgNS.jpg,132000000.0,373552094.0,"DreamWorks Animation, Pacific Data Images",,"['53c63284c3a368625b001bc3', '54b25cf292514114a200174b']","['https://www.youtube.com/watch?v=KHGHEpUeUwo', 'https://www.youtube.com/watch?v=4jsFpmFWOSs']",La Date Non Communiquée
1113,Captain America : Civil War,271110,"Steve Rogers est désormais à la tête des Avengers, dont la mission est de protéger l’humanité. À la suite d’une de leurs interventions qui a causé d’importants dégâts collatéraux, le gouvernement décide de mettre en place un organisme de commandement et de supervision. Cette nouvelle donne provoque une scission au sein de l’équipe : Steve Rogers reste attaché à sa liberté de s’engager sans ingérence gouvernementale, tandis que d’autres se rangent derrière Tony Stark, qui contre toute attente, décide de se soumettre au gouvernement…","['Avengers', 'Avengers : Infinity War', 'Transformers : The Last Knight', 'Les Gardiens de la Galaxie : Volume 3', 'Star Wars\xa0: Les Derniers Jedi']",7,https://image.tmdb.org/t/p/original//py8Js6LEl10XhUjkoOj6UGRrSFp.jpg,250000000.0,1155046416.0,Marvel Studios,,"['5dbf60cc99c9640012910a35', '60e9db4e9979d200460644d9', '60e9db162afb250045dacd20', '60e9dae0ec8a43002ae86543', '60e9dabc8de0ae007e8949a1', '60e9da6b9979d2005de5c05a', '60e9da5312b10e007405bbdf', '60e9da21ec8a43005da1c770', '5738f0ac92514166fe000fb6', '60e9d9fb43250f0047184067', '5794ccaa9251414236001173']","['https://www.youtube.com/watch?v=bPNBKT6JLSU', 'https://www.youtube.com/watch?v=N3KNEbWSirg', 'https://www.youtube.com/watch?v=27_qmFNYldE', 'https://www.youtube.com/watch?v=vYt-31JkKvY', 'https://www.youtube.com/watch?v=GjDjlGrIPp0', 'https://www.youtube.com/watch?v=h9fS-0xG170', 'https://www.youtube.com/watch?v=6Fc-qgLGQ-I', 'https://www.youtube.com/watch?v=0Dc3aQOhvKw', 'https://www.youtube.com/watch?v=dKrVegVI0Us', 'https://www.youtube.com/watch?v=0L7iH3foZU0', 'https://www.youtube.com/watch?v=43NWzay3W4s']",La Date Non Communiquée
1114,Passengers,274870,"Jim et Aurora sont deux passagers à bord d’un vaisseau spatial qui les transporte sur une nouvelle planète pour une nouvelle vie. Le voyage prend une tournure mortelle lorsque leurs capsules d’hibernation les réveillent 90 ans avant d’atteindre leur destination. Alors qu'ils essaient de lever le mystère sur ce dysfonctionnement, ils commencent à tomber amoureux, incapables de nier leur intense attraction… seulement pour être menacés par l’effondrement de leur vaisseau et la découverte de la vérité sur leur réveil.","['Gatsby le Magnifique', ""Un homme d'exception"", ""L'Étrange Histoire de Benjamin Button"", 'Je suis une légende', 'Godzilla']",6,https://image.tmdb.org/t/p/original//o42I8c12vtqDBg9oqrUK7dzfH4e.jpg,110000000.0,303144152.0,"Wanda Pictures, Columbia Pictures, Village Roadshow Pictures, Original Film, Company Films, Start Motion Pictures, LStar Capital",,"['58ba74eb925141609b01bd30', '58ba75fa925141607301c432', '58ba75db925141607301c40e', '58f5324dc3a3680e9800339d', '58ba7598c3a3686686019340', '58ba7572c3a36866af01a9a7', '58ba7500c3a368666b019715', '58ba7620c3a368663001a208', '58ba74b5c3a3686630019fd3']","['https://www.youtube.com/watch?v=LRqsCB-K784', 'https://www.youtube.com/watch?v=8Up53jOaS-k', 'https://www.youtube.com/watch?v=PVhE3EO5krM', 'https://www.youtube.com/watch?v=sipflRaq2vg', 'https://www.youtube.com/watch?v=3mSyz_uvuPw', 'https://www.youtube.com/watch?v=GvoKXyVATS8', 'https://www.youtube.com/watch?v=IOVrvZ3aKt4', 'https://www.youtube.com/watch?v=hIdLVi5pXYM', 'https://www.youtube.com/watch?v=7BWWWQzTpNU']",La Date Non Communiquée
1115,"Vaiana, la légende du bout du monde",277834,"Il y a 3 000 ans, les plus grands marins du monde parcouraient le vaste océan Pacifique, à la découverte des nombreuses îles de l’Océanie. Puis, pendant un millénaire, ils cessèrent de voyager, et nul ne sait pourquoi. Walt Disney Animation Studios nous offre Vaiana, La Légende du bout du monde, l'histoire d'une jeune fille aventureuse qui prend la mer pour sauver son peuple. Au cours de son voyage, Vaiana rencontre le puissant demi-dieu Maui qui la guidera dans sa quête pour devenir une experte de la navigation. Ensemble, ils entreprennent un voyage rocambolesque et affrontent des monstres gigantesques et bien des dangers. Vaiana va accomplir la mission de ses ancêtres et découvrir ce qu’elle a toujours cherché : son identité.","['Vaiana, la légende du bout du monde', 'Madagascar 2', 'Madagascar 2', ""Madagascar 3 : Bons baisers d'Europe"", ""Madagascar 3 : Bons baisers d'Europe""]",7,https://image.tmdb.org/t/p/original//u9rrmuYW9jCmFn3zN0RX9vhzRKp.jpg,150000000.0,690860472.0,"Walt Disney Pictures, Walt Disney Animation Studios",,"['58f79f05c3a368604a000126', '58f79ec49251416a6700003c', '582fd58592514162c0005e49', '5794ddb5c3a3681f31001a42', '5794dde8c3a3687605004653']","['https://www.youtube.com/watch?v=xBnMBU1DhFU', 'https://www.youtube.com/watch?v=8vGjmZNbKGE', 'https://www.youtube.com/watch?v=LKFuXETZUsI', 'https://www.youtube.com/watch?v=C6PbWhWGUrY', 'https://www.youtube.com/watch?v=pylCYlsjEK0']",La Date Non Communiquée
1116,L'Âge de glace : Les Lois de l'Univers,278154,"La quête permanente de Scrat pour attraper son insaisissable noisette le catapulte dans l’espace où il déclenche accidentellement une série d’événements cosmiques qui vont transformer et menacer le monde de l’Âge de Glace. Pour sauver leur peau, Sid, Manny, Diego et le reste de la bande vont devoir quitter leur foyer et embarquer dans une nouvelle aventure pleine de comédie, parcourant de nouvelles terres exotiques et rencontrant une galerie de personnages hauts en couleur.","[""L'Âge de glace : Les Lois de l'Univers"", 'Rio 2', ""L'Âge de glace 4 : La Dérive des continents"", ""L'Âge de glace 4 : La Dérive des continents"", 'Cars\xa0: Quatre roues']",6,https://image.tmdb.org/t/p/original//q7w12oBelhOPSLIjcPZaYzBuQx7.jpg,105000000.0,408579038.0,"Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox",,"['5792b9199251414b3b00350a', '57974a399251410639001790', '579510a2c3a3682920000dff']","['https://www.youtube.com/watch?v=eJaYnvydNyM', 'https://www.youtube.com/watch?v=QywEmtslLFI', 'https://www.youtube.com/watch?v=yPmm1JhygIo']",La Date Non Communiquée
1117,Le Livre de la jungle,278927,"Les aventures de Mowgli, un petit homme élevé dans la jungle par une famille de loups. Mais Mowgli n'est plus le bienvenu dans la jungle depuis que le redoutable tigre Shere Khan, qui porte les cicatrices des hommes, promet d'éliminer celui qu'il considère comme une menace. Poussé à abandonner le seul foyer qu'il ait jamais connu, Mowgli se lance dans un voyage captivant, à la découverte de soi, guidé par son mentor la panthère Bagheera et l'ours Baloo. Sur le chemin, Mowgli rencontre des créatures comme Kaa, un pyton à la voix séduisante et au regard hypnotique et le Roi Louie, qui tente de contraindre Mowgli à lui révéler le secret de la fleur rouge et insaisissable : le feu.","['Alice au pays des merveilles', 'Alice au pays des merveilles', ""Le Monde de Narnia : L'Odyssée du passeur d'aurore"", 'Blanche-Neige et le chasseur', 'Le Monde fantastique d’Oz']",6,https://image.tmdb.org/t/p/original//pqFerT5MqAp2bZxlQwfwtc9GSb7.jpg,175000000.0,966550600.0,"Walt Disney Pictures, Fairview Entertainment, Moving Picture Company",,"['65c35a308c0a480184863137', '65ce3bf113a38801879f3bb7', '65c3711ee7c097014acf3dc0', '65c371792476f20163fe7c2f', '65c35e788e2e000183a6356c', '571ce1e4c3a36842aa000ef6']","['https://www.youtube.com/watch?v=PVvRlrKUq7o', 'https://www.youtube.com/watch?v=doy3DZDeBEo', 'https://www.youtube.com/watch?v=6tVBEZLvDm8', 'https://www.youtube.com/watch?v=7hYvH0MKePE', 'https://www.youtube.com/watch?v=5D_UXthOUYc', 'https://www.youtube.com/watch?v=YW97nCUE3ZA']",La Date Non Communiquée
